sim,storage,transport_cost,coating_cost,decoating_time,peelcoating_price,peelcoating_time,A,B,C,winner
641,4.082802174849385,28.357183802281043,15.339002357889537,7.50281382528636,11.930191136902778,14.900791164851427,26.865927796994637,61.347314861549755,66.95945611968473,A
642,6.519921388482334,93.5672811291442,13.658650789604557,12.901955866298252,16.652301250725003,10.536137638606034,32.27769692066119,135.6248601325289,169.1307977826687,A
643,2.5184653645893613,42.490878098978214,10.921128524839505,9.518069063564457,12.909535343689063,22.698031753892586,34.386935888660425,80.65551203452269,83.52129041360583,A
644,3.8489996328018012,75.03024911895066,14.36363433262002,9.79321419129968,13.246044878100744,19.29197162643401,32.63616875658987,113.43991732474323,137.28681710471426,A
645,5.029109156260233,77.14667125037876,13.17319100205627,12.585576120386655,15.240833026443092,21.144910263040302,37.72782394872773,122.41815893349684,142.3126911141424,A
646,7.538563759488083,118.72266426686183,14.000852034458463,15.088939608689312,16.168196457893398,24.187119611941412,42.35223593831388,172.38274584440782,209.68270526669883,A
647,1.8189597988204587,49.57897520558215,9.986962539145637,12.518270026210278,12.960785615058844,22.176892228493685,36.090893784861485,88.39830868867432,94.51989849714617,A
648,6.2452914787282,89.40428629085966,9.580684925884135,9.672419234499673,14.226881682583695,11.717221949193723,28.486642471712628,127.25886598066458,156.38068533056827,A
649,5.852438695730271,91.88675873700025,14.503294045056123,16.564508137642147,15.892813197318215,15.728850589461224,37.421719015387126,138.0871357959828,169.22887627138152,A
650,4.327808156299425,90.42709860009086,13.961067566364484,9.980700051730995,13.260420666689956,23.985324674834814,35.904437151067164,132.82324798560717,160.58332365728754,A
651,5.839054607900824,128.10687253835482,7.6381220544630635,11.221226207405353,12.845441534262523,19.958276410923776,33.63177661314861,170.49723106335466,213.11830294149968,A
652,2.926178619081602,80.30045428400334,13.843902234044496,16.500704845640144,13.825572560393194,21.941299221275322,39.453575271670175,124.14329748429591,148.22123217622453,A
653,6.286515036889871,74.2964800196316,12.18979505214336,12.25993797430472,15.936843000721398,27.97174735938946,42.757966556517516,126.48421913148393,138.09432210135046,A
654,2.6582702505409013,64.15787835379578,9.909384532967328,7.532082269045697,14.876296399818461,16.270994935435045,30.745014536138953,98.89029826574608,113.8258604935657,A
655,5.571905230268123,65.44512493239243,14.110922203688231,11.790365887714627,14.434673551256832,17.972711487633422,34.2767251348222,108.07970791261681,125.71075875768808,A
656,7.717536322159031,65.1857993227843,13.72221159526207,12.131180678375516,14.939601756470543,20.70764966441814,36.83215531833298,113.59425912435583,127.30590068718124,A
657,3.918488474812742,34.29434579894324,12.955440242891768,8.780068813826688,13.033076122809055,21.476828387367096,33.20434092360491,73.37641943476726,74.16882662533716,A
658,8.165281220594359,100.54823829281183,13.555185745847645,11.333529047769362,14.330366699740047,22.613032764180915,36.9614079077069,149.75756803141027,180.09851043750598,A
659,2.519205581602644,118.20321592117307,12.504830807839927,16.816167629762173,15.33356996550788,28.962342548218963,45.85257675082863,167.83460104440567,203.53963869104362,A
660,5.20439472190211,73.2272798813653,14.430849434950012,12.410159218496279,14.336283427931797,20.7468674959549,36.44096790423258,117.47483986845106,137.74960345789762,A
661,0.869565953197422,101.31029953155489,8.689123222374754,9.555472429960403,16.78338494170461,20.86099444612354,37.061029525760574,139.6756779871116,167.89445342621144,A
662,3.7219710076805637,43.66377105368647,9.958510787816135,16.260684904655548,12.764418481329454,16.356700460463454,34.509342058075454,83.75606962328277,90.01659497913009,A
663,6.2553639485629535,104.13375909660111,15.752517645427583,10.22199022820573,13.878632513635797,28.510182411934395,39.70008094039588,153.21688595984142,185.02318039102934,A
664,2.789006735354999,99.54650742168884,15.01255930342875,5.654803740631153,14.12718960365726,23.970264538844532,33.87723512330772,137.60725264802906,170.8911963317378,A
665,8.45701951387302,83.52324902420978,14.96045873855152,5.944814854664372,13.711373546814247,21.158664076073016,31.780359500639175,127.98913779565848,152.66556169184878,A
666,2.684555474832256,85.31610062795609,16.795841298450398,14.344135207766847,11.290671601064282,29.78505141107171,40.710129346956656,130.05306318716111,157.0173045203947,A
667,5.225325940238867,45.65350445055972,12.296210894034285,12.861218686155771,12.44679934160811,18.679506194606148,33.47394926211606,86.96544262303408,94.57593930088325,A
668,5.4695810117293,78.03318866144144,15.971626395598324,7.953581183433026,13.690521573778252,21.91280015461431,33.60144246580981,119.83900264484521,143.7933778551118,A
669,5.048834025945945,116.52954850389483,16.291844982427186,11.384174775684516,17.608799087508725,22.316608367327845,40.07598784951696,164.17878739233072,203.72445161467172,A
670,3.1790113207778963,102.01813969394226,10.538513156884285,8.27309907810224,14.912585860055714,20.294226986565945,33.95746990316784,140.74412657827693,172.26013340397705,A
671,5.168835479236852,43.05759871871436,9.227405713128679,5.712035080113016,17.55737859083375,23.422665900614966,36.980512577985735,87.79136451555537,82.79066265717908,A
672,1.6931474251620875,140.9051072298792,6.730176819232926,18.192635653355804,15.467986390233172,19.085825927443146,40.3202941107658,183.76512247838815,231.9094088581177,A
673,8.342495281587947,60.447279944092664,14.498743657138412,8.839335175260604,14.611566403223456,17.56205007699311,32.212489904725935,105.17351277120052,119.40504897170577,A
674,6.212678484485112,80.04516838794996,13.71699668576686,7.231551381613125,14.31578930801603,20.92887836321845,33.08940913790374,122.45359525258137,144.81846200658566,A
675,4.781735078664263,90.63818530199751,8.098893938054236,6.898138524390833,14.591369340516199,21.1328391252012,33.27868777357756,131.08947569357147,153.4366659859753,A
676,2.751811230473243,54.02947936272187,11.041185835160373,12.33383640032541,14.430877687297158,24.845251286285322,39.21693614503764,97.37413235346938,103.05977370993337,A
677,1.6142485669516198,77.62154444985309,16.194557891597146,13.579944989333153,16.896592342211367,25.62972348410989,43.036371324506725,123.07928862478724,143.29441979288384,A
678,4.697765503200191,91.23745273678574,8.68705194412977,9.324892326136723,16.88320360884203,21.150916209872037,37.20040929951454,135.48451029110058,156.45759143659973,A
679,2.5137413963422675,42.194101208902126,15.752723115359702,16.625753633397554,12.119998750684157,13.416159290523092,32.147940699964586,78.11265400338011,92.64145208065352,A
680,6.289509369755996,77.96766951907323,16.235496589459434,9.539421098803771,15.58394592327554,25.61010331902716,39.01696220182949,126.41889577553671,145.83612430369445,A
681,3.459114877655108,47.60560774739647,14.880893779385914,12.090728403392056,14.253939689968075,19.794983185147764,35.511080748994615,88.30536081287374,97.80890588039709,A
682,4.468714638037969,89.60491657681247,9.973828624830146,15.017136685123726,16.08757338367786,17.42404004063075,37.71502453418084,134.02301306805026,158.86134258483597,A
683,3.7292092122930387,86.4884595589997,11.520594112080081,12.451659528210602,14.994074492383456,23.6583229309799,39.06739613184379,131.14966950928303,153.28359901501307,A
684,5.944904666753236,87.05156077633153,9.761908509537358,8.278792662882728,14.360196215088935,17.890432550296193,31.806346357208213,127.7752641336696,151.80334944937636,A
685,7.859676906091007,92.87688337271312,12.057728344482564,6.115914203995964,15.246976476829568,17.484199289496026,30.980385472490894,135.64678420434052,163.31000644564057,A
686,2.912696450944399,28.526775658744896,7.623861922106832,14.347457765970272,14.466139736791398,19.544079592160937,37.06049797554554,69.95631831070703,62.891693705148754,A
687,5.548509952580962,92.09780103182733,13.62168158586938,8.399843287781623,16.39786206548975,14.596472131730696,31.728739011831294,132.14930497253008,162.9167886113791,A
688,4.65015110475827,95.18804958873604,8.56529135177008,15.181408816118777,11.313141648831012,18.045197867544985,33.46421277127352,135.62748901714696,166.11845605037826,A
689,4.8468909686823665,113.90778188982617,11.306464231318213,9.754121030392593,14.00695908475371,17.180625498194477,31.963456770478423,153.14157511332814,193.51777538833488,A
690,4.203524812200203,110.45651042021679,11.860230135048058,8.857937702027275,12.376430067213516,18.71693535789183,30.759678773826252,147.52147641234333,187.65381237892495,A
691,8.150494160183857,62.641181456559835,10.663346466429736,9.39155116874188,14.980687956800477,19.886385870101435,34.499312649362686,109.36623534619831,119.03664692394794,A
692,4.548329441346198,113.54781791603969,15.646336813305956,14.14631811180479,16.161799983986313,14.714010261516076,35.40201889953356,155.77233097759253,199.94727186991489,A
693,5.016512548348044,47.20064552673484,15.477389117009139,13.171967654120124,17.72199097390601,25.911984566506714,43.777959120990566,98.50337347024747,100.07618172487285,A
694,7.130061440366447,110.06875217788048,11.501072784029956,10.726968770852382,13.31926642701658,26.84094926959225,38.36454512064633,159.1283894590765,190.8855750051187,A
695,4.199533492674196,54.79713152989595,10.34951478871855,11.10759581805104,18.376903040410205,15.007687332694307,35.787091807573766,96.88352357648101,104.14980945493737,A
696,10.262540795573699,55.49099619181062,6.385975266656999,10.985744567695765,16.818275407607697,12.358831808655607,32.38132632517528,103.26613371034645,107.20884006174381,A
697,4.936764963467166,95.97991579534676,15.036715120552383,14.893373438541742,18.679059100243034,20.033505140096416,41.96364481933514,145.34870805988265,173.87226940273416,A
698,3.926527283798127,57.60687098572603,9.038278949834087,14.65389505436984,15.29973668718756,24.476272376981203,41.386514974754924,104.88317688617815,109.14437608180116,A
699,7.066989980486179,79.46568896988092,7.58723198843178,14.424522414000448,16.371320289268816,19.82316663887528,39.20311299118596,129.26928693179616,143.46910369973963,A
700,4.629354553266503,77.05464782085303,8.634944235218027,10.904574392148042,17.855199279811515,22.145095164904824,39.88831231784676,123.88699196859955,136.1159867811961,A
701,6.627130335537606,36.78046877510818,7.643635587257895,9.189373853300243,16.62267059887176,16.790102069213617,33.942321213881,80.66348549229559,75.56771832099128,A
702,5.977663185965586,35.998612548023985,6.8509688350833216,12.231483255733467,13.151130153033009,23.799219760177888,37.171598830307246,82.1367061572796,74.98087301357387,A
703,3.733550489392342,97.92335746126557,9.014927934050242,14.774533399392109,13.482569535761545,22.16773186576284,38.110746379198176,141.63442957455226,169.483203548269,A
704,4.754710207553448,65.38459935108469,5.760604876254572,10.585486474222444,12.631573489850338,13.357306759386304,28.593435645589505,101.11010030800436,115.64920509325002,A
705,3.315006666841489,94.52807269997308,13.493064769645542,10.203859901880438,13.332647359860092,19.424783510049103,33.08507630114645,132.58565900138177,165.40275375436693,A
706,5.55685163979569,84.67228206681008,9.317937005414628,9.382603944565819,15.69484833358762,20.974358451521372,35.93282326431242,128.94038279081605,148.13828104180266,A
707,2.155822467643877,99.72518919442453,16.204217851393317,7.372187664337904,15.492709448384577,14.252773285538755,29.909350081635687,132.86827297752603,172.86261588689928,A
708,5.137570975909553,117.03806837039582,7.137554284752115,7.976088603810438,15.580991652423032,19.784778072074324,34.088236103012875,158.83266093727303,193.1496202187957,A
709,7.06214892037394,46.65045809981857,15.178127256186187,8.21980902122554,14.913603971651963,21.33933492441988,34.619699935415575,91.86338141579506,97.69583600710502,A
710,3.474270920276056,120.44312216364544,14.64712285514815,12.579499546430615,15.77001173184641,17.323946080219777,35.70564214961334,161.36017069367287,207.1724100518461,A
711,0.6713247026969826,77.09099760370609,13.806832270084735,9.380300396369694,11.741206927272492,19.861302377902618,31.235608776787366,109.33359343453893,136.36818697592065,A
712,4.796314225241543,150.45483797738015,8.033196520443251,12.444622682249419,14.621784729477174,16.064168439153875,33.62764547707937,191.27695479232185,246.80818283325462,A
713,7.875649302846028,103.62813109421229,12.234599990502003,11.457802820169741,15.762410604111885,24.100732193743056,39.46810061338708,154.90970566186843,183.19098114811297,A
714,6.179866319352774,112.2823561933577,12.012655593211372,7.627084648108346,13.475295407539777,20.527053774814735,32.24472102282183,153.79687669520868,191.7007793013396,A
715,2.4196123751933922,51.29555428466541,9.705139883580008,15.044108534091512,11.712162874553607,18.597044541799455,34.139598258480916,89.06457110593641,99.09748937516585,A
716,1.2040234453108298,64.38330352906588,15.985293482764678,9.616690318575492,13.989278506832168,22.334153156034265,35.28984082323867,101.4791795202708,120.17539910072468,A
717,3.7799640181848293,100.35726738138493,14.499974475417083,9.254614347859713,15.706435441214815,18.329295833195285,34.09570889525148,140.12292230391364,174.98558246425245,A
718,6.408134254505441,60.35792808290272,11.130593688967911,7.2482025168356605,14.460818869595464,18.91001358400627,31.899629603490084,101.86975906815097,112.9077550790512,A
719,5.129698624479569,55.12350617838222,8.96879743307048,14.413180608556047,15.085573743934948,18.41745865068264,36.972666583427404,99.79072069852899,106.39254239749407,A
720,3.3816503659467316,63.24982675084422,16.19355234553734,12.62623531532822,13.176564493042527,23.557724703317884,37.29920450547326,105.62150680523757,122.86743304796921,A
721,6.04363657561394,79.22354701646714,10.441816855754762,11.04466662111212,14.931779296483988,17.59957739674111,34.027941975052805,122.31694385494086,142.6838850368108,A
722,4.118415556744479,81.03693604900488,15.874219987664297,10.751390757281124,12.114987892222981,23.530242142357306,34.96940982531527,122.18396920943687,148.71563345610352,A
723,4.536436125798371,54.621994217727575,9.772140650400452,8.242473822929107,15.559231344549115,24.57669380773201,37.43867643165653,98.86532483808166,101.73655065140959,A
724,7.913166285743495,93.31649438719361,9.342805638344544,16.801535712333038,15.213062126832309,18.68229314938342,38.86894803464328,144.05519185045213,168.43173731310048,A
725,4.914824857003754,77.83983462508549,7.685527115170748,11.208507440944974,16.675754537128242,17.5831446950189,35.870189294437495,121.08226120502862,136.83244220376605,A
726,9.206909073376288,62.56771037588569,14.616969754654562,7.648102008719022,14.850980661008563,14.560849897428248,29.656948598440078,106.03502258439019,122.77417906433872,A
727,4.993539597073726,79.00199376189647,14.71978593091202,12.780067687265205,11.679034628156703,16.625583072730105,31.28280180148691,117.77510495899398,146.73636129567393,A
728,7.197098819974329,31.567809242139646,13.319919113472578,9.329857380091731,12.864951901120131,20.088345287047073,32.477087012546,74.84054448464714,74.08863671671753,A
729,1.4262174070880627,84.98238414331544,11.19646520034096,7.643551358496403,16.049573623517084,16.17977812089473,31.931793276444505,119.05350353039204,145.19195972806645,A
730,5.111928449013898,100.85671834471734,15.25502189674194,12.835322550193458,16.38044157495135,20.021470048091025,38.28496997380768,146.80958099204585,180.2089095629608,A
731,4.999772032733113,79.48544772691405,14.052312003911629,14.080496641124949,13.57210697568894,14.163327248461847,32.40132290208014,119.38642867809385,147.66725338776578,A
732,6.1388255296136665,106.17037734391862,7.919296712619573,18.41493988719852,13.194581590384278,17.117220678474176,36.88268863416607,152.26130427250519,185.59031484957683,A
733,8.341599004437004,79.5376124112107,8.29865109726855,8.442890780036482,15.110313277062684,21.449791356783305,35.03876803494254,127.08877895280875,141.57526257187925,A
734,6.534796108414008,116.30891962370046,7.851598523385387,14.390680534765266,15.615942894509013,11.28041651291596,32.73000759296316,158.84112137928463,198.4435610905269,A
735,6.574690236735962,70.95898424474798,8.619006509877668,13.4377732217409,14.267494963609098,23.002568653686417,38.56105621389398,119.3820758137459,130.59068859489622,A
736,5.003095619479106,66.25465184920098,14.077204289148526,5.993396972720774,17.84312190514725,19.187211458113218,34.63019419236991,108.38948947078956,122.45787566424296,A
737,2.352623165034488,116.28919742182197,8.851564210567776,12.230584868203744,14.90298440804592,17.659342360294037,34.82960256037778,154.64773472975148,193.79170675380436,A
738,8.08752800334349,49.18146026418107,8.794196093923077,14.208503479634297,12.805927327222165,13.825257004445138,31.495100983275123,92.80785325247143,100.12625014662771,A
739,7.013291744688193,110.00740853684306,11.498595045394962,9.946868410776384,12.541967062052896,20.193400272079586,32.63547951729021,153.16282567116556,190.154245202532,A
740,5.834595553382311,96.39504397857016,14.901954338292601,11.93618798988647,15.15225770483206,23.472571483646252,38.75809735385387,143.90503466249748,173.28657451945446,A
741,4.701678980519798,75.11720935506798,15.744828264274208,8.045013119246688,15.949489109801068,28.775591626652314,40.4965589404004,122.66628676624808,138.48566335689378,A
742,7.536222318736616,77.70293221654612,8.072728256125615,5.356885633557319,12.53827916571043,24.690616430551174,32.56994720844942,121.57721290310046,135.7346059887196,A
743,8.832538507481104,119.23938203295316,12.668041685897006,8.553460413672884,13.248499207504015,22.417394149397733,33.89573558288443,166.38392537705923,206.06196018525645,A
744,1.695750465245633,81.92327081113613,6.971901624515159,12.692361367409326,15.578078089851276,12.273314749965715,32.2218621681013,116.6887586771059,140.01413255140454,A
745,1.3379121395401494,84.05837260725094,7.444085514084469,14.132094330071457,13.383013215542384,21.8235390090588,37.353435441629216,123.41867625819039,144.29095278454867,A
746,0.9028517346570064,83.12938533919598,15.080780136679419,10.84570853398177,13.121883801892878,18.267983771420532,32.53101200549442,117.0146749466759,147.90818223611825,A
747,4.447934176663189,119.259722869012,8.151612423226634,8.4004794340675,13.688022006148298,27.737056872005425,37.779712876863584,163.71133701087035,197.0894505261195,A
748,0.6468284750955036,80.81984408877456,9.242634269748823,11.411597470403423,14.760360021269845,19.893294927335134,35.63028828642888,117.4203750878467,138.72696052494177,A
749,3.8767421045168406,83.11880732803239,8.988243448468678,12.750309986332642,11.995081697801341,19.252804530144104,33.3304913754525,122.26441186026015,146.0434032025892,A
750,5.330198326835974,115.38429630379679,6.630173720569996,8.783906872881468,11.730737550086344,16.42334593646888,28.53557275631991,151.91516655037066,190.89275441835548,A
751,4.4071028768707645,75.52008001588766,10.631392884827797,10.526651732531734,15.875341667059622,17.44565038064496,34.52354307584409,116.6542774070379,135.33638360721787,A
752,5.188039478675412,93.8171311380535,8.798537183501988,13.577364592144308,13.547532466748525,26.813469108552958,40.474754933880035,142.07394528994666,163.76384976402053,A
753,4.746095440533108,82.9831355430321,12.656074917032097,9.301898145677889,16.04582529953499,16.14539554618498,33.010687760776904,123.11296646460868,148.07813910256527,A
754,7.019587252872592,105.59622736726733,15.039271438754762,14.432028335494199,16.257768014496833,19.082238354830313,38.600612474713174,154.7262207212894,190.07455196619117,A
755,4.858531367208103,66.60284218423189,13.259142750671892,7.603120516606056,12.73394362514878,17.988911079648872,29.79529802265207,103.68593725769611,123.09068440529853,A
756,9.972576833545332,79.17795326208207,10.358529627245346,14.089633595424692,17.448162223123244,18.12542502147155,38.92486796772074,133.0616864801208,148.49112541753024,A
757,5.003231383402087,104.71695258183686,10.919677728945283,13.482409643829621,14.354400447755634,20.72753486275459,37.16103011881177,149.38282977575176,181.9866110809891,A
758,4.4589200068105965,110.97812441733718,8.860293250508853,9.167515638490183,12.633658556424145,19.939591795374287,32.03839684566712,149.7049012732202,185.898076975652,A
759,3.4718095026090365,89.83598232890428,9.327634400040552,6.677842800663862,15.905468779231136,23.463300413364617,35.99956425525012,131.04326083806797,152.0053125964486,A
760,4.091877527353895,85.55220444877878,7.120343401651171,7.718327916486928,14.24461579441327,21.65137923215604,33.82442056017525,125.51444129998487,144.68607954649787,A
761,4.340716340238233,87.46097628318402,13.55097279192642,16.477003866881297,12.216108055100458,24.586222230273822,39.59159211987053,133.5636429134119,160.06782280152822,A
762,1.4870147277740977,78.20093190402648,13.891799990850117,11.054114842793446,16.331771221413174,26.305765235113718,41.23835794001795,121.66981193570557,140.04962246985957,A
763,7.106148920390828,74.71934079416681,15.044732462693265,16.221297884608802,15.176222079462487,20.86565952149879,39.90086035020088,125.27942452495394,145.0440911640735,A
764,0.27611880705988945,124.00205722990614,12.925550990932296,13.239998263696894,13.221500115662526,13.276860470593121,30.899405938522538,155.3156413790185,208.03142115198267,A
765,5.143553908719439,41.2580969917357,11.833705352395295,16.75715147206698,11.348705221165488,23.533769718853915,38.20931934844609,87.18274720326094,90.0358390634296,A
766,7.399532017820734,100.40866247257125,7.217652845320062,8.280666767784647,14.981996106442015,22.33554496602542,35.39280392898206,146.90076442828442,170.75062308385412,A
767,3.7721763507952426,103.50319254906388,14.266843303866324,7.439174888872517,12.682405994988212,17.35096960359476,29.209168989966393,138.37062606522315,178.25325840417239,A
768,4.997820330262379,108.35744430786778,14.219998028550766,11.176947032879486,12.579607747281488,20.495201371793506,33.694373350396816,149.54854815365817,189.20528284253447,A
769,6.02086169762994,112.66711531830616,11.703833478497401,10.685423508290937,17.767720526178977,14.270235273961566,34.404826381013976,156.10323424576504,193.84898382578052,A
770,5.5669448548305445,53.85706057320448,10.80461050935438,15.66656676660865,12.550129696021774,16.043258358351274,33.690013112661724,95.89749096811201,107.60152406839741,A
771,4.707515584228577,89.1908831279579,14.270860985764166,15.482804169581625,13.422537784534661,26.17702385947763,41.19575647057417,137.44791297487492,163.08657070831734,A
772,5.371443169236936,118.66612846943696,14.666614116893793,8.629864583631665,11.660357560488599,20.646669873169728,31.178047198356193,157.90134042164854,203.7904930460406,A
773,2.2745311914547974,96.53129317089268,6.567409345880137,7.738517084797975,14.471253037174826,18.262230087515448,31.805084485383773,131.74817444345865,158.79789168353926,A
774,1.6266781914413686,139.16776499728167,15.607620515351611,13.4076501391747,14.475779781767677,14.575476407043126,33.13119747924623,174.73897976368994,234.92437962883196,A
775,6.932480704445815,64.94458699679483,16.040486463562242,7.738017682436331,13.922050292360193,20.699461676201807,32.88036986478562,108.22367791824917,125.54852611815784,A
776,3.470216332649976,77.78967961361228,9.289532161726612,9.59869573433365,11.43513099633582,23.20668988204274,33.30538807392008,116.30039218650732,135.84339840435078,A
777,4.109970591883672,109.51543334871161,9.248723876031404,13.695637008337826,15.149400088922206,22.08274687267856,39.0016560095998,154.6820452461369,186.76226916320772,A
778,3.756479951208346,143.9909956759979,9.525707579770067,12.549339199691431,14.993003269687403,26.75491340389125,41.19583833874253,190.82155394155296,237.6349071781029,A
779,4.3038188358154015,90.63190626047523,13.962363563674643,11.89133534791117,17.002551578719437,15.729898628550588,35.41670756302728,132.5043420772256,162.14159868881032,A
780,6.211568835658305,26.067531087358468,13.711775569486283,8.661975183723964,16.99058527473472,18.007156198700905,34.7700061963513,70.15489053719722,64.79929115866493,A
781,7.251002857969063,68.89692763772337,15.794049468091984,8.719717529382283,12.799412527294182,17.419756200298384,30.22572834708129,109.99916027175826,132.2035888022343,A
782,3.120097830546319,98.25204750049224,8.994027013317497,13.281093556865798,16.98017658020086,11.399626548410348,33.43398998371829,136.36618423003,168.34625846584603,A
783,5.223164906834771,107.02875540725128,9.21335905886544,11.691532841458367,15.64418860001275,16.256022988898017,34.27589248691701,149.13939525442044,182.77401230421603,A
784,6.249029867055804,92.60392794465125,8.68501804997779,17.11783144310793,16.325548721202292,21.82112086087617,42.28485025719169,144.26232300242665,165.2518274627491,A
785,5.347811060397562,89.4494169964466,8.304501563957611,9.03117654895888,16.08088722436332,25.727269595745042,39.253184654165935,136.7243182412089,153.84722248499767,A
786,4.902545724269094,120.4652515288806,15.898379374971254,9.450509829497598,11.609583862532324,19.097877007971498,30.641841754178383,158.46091186946262,207.799142278893,A
787,6.028731286245222,86.46715637028046,14.844810482726425,10.252470127423345,13.599369488338546,24.215794632723863,36.57821266177002,132.0884659614183,157.40925640934125,A
788,8.127812687854318,60.79321035431851,13.143407721348822,11.036637335586924,16.53918819126949,15.175587384381293,34.0140046712483,106.9989340573483,119.81879416440552,A
789,4.98987593156208,86.61457431952408,6.638508585634337,16.954325873546388,14.153940634591127,22.635387034310366,40.5470825731623,134.6464707900295,152.85312991218012,A
790,7.363120656013697,69.06129327924654,10.55333879739671,6.362415830408333,16.201528931913643,24.20374918410641,36.57897227492347,116.68494653819056,125.75000992588578,A
791,7.70577258053158,91.18550927646272,10.922621562952502,12.431429047274634,14.61082016809694,15.171994135068203,33.01310228965883,135.75727043691893,163.69427742302793,A
792,7.568782568002058,108.78061177503447,16.302075782003303,10.821032630263172,12.309656123739858,12.790271397376522,28.050525475499654,148.1843111025372,194.25579776606585,A
793,6.797387656070722,147.97822553648012,9.986464160959033,11.766019993437595,13.087978084738044,17.1865622222814,32.38969956188404,190.56400658247026,246.59520345070834,A
794,5.4436234053163615,86.14597799855082,13.6369811063615,14.034559532092421,13.600916401332942,19.013183889111243,35.63274534880205,129.9441584553274,157.65594453089903,A
795,4.660869430321821,92.33871984933737,15.823337998543536,11.661086855889533,14.2725284418094,17.354451298421914,33.6162205446837,132.9462445395038,166.76634510679776,A
796,5.4004601909895165,98.05815707684788,10.749490958331489,11.848026183878453,15.710336436698562,19.1187383140934,36.35484610201313,142.51369346534528,171.13587088717847,A
797,6.325903800743394,132.8122064467217,9.399680776181505,18.35059323447766,13.301445833277278,14.90770500524829,35.47364465976125,177.77470680759802,227.17762306999253,A
798,3.3692468639099418,92.10624719056209,15.034051032448554,14.324073132737695,16.44213431805013,21.434699174413485,40.28131585615092,137.4414333425779,166.11205077069343,A
799,7.4901459164417945,83.18445803416968,15.188086900470289,10.639275366927665,15.12616096624063,25.686770901996077,39.34352514552313,133.7632020543555,154.54777011278506,A
800,5.623692193939839,132.46612868520998,16.095529901225312,9.995176809315893,15.324879262272939,23.27821757625749,37.50714218598853,178.40880916210827,227.08186632919072,A
801,3.578296723369906,92.47178425012349,15.699705019362566,16.013919058410202,13.555316521225285,19.514317245903914,37.240807390768026,135.08003672594637,168.66162415685784,A
802,5.138886998013964,36.91562793677131,11.676820727000042,7.168362603848808,12.977537490582009,27.969589014340528,36.4028385693749,81.02679700316716,76.96805803273685,A
803,8.166663925124777,67.05096406279164,10.495141473880352,12.610621619115438,13.350650244966143,26.308432827356643,39.2966865426142,118.597646493093,127.64533257260287,A
804,3.438816898553555,55.11826121581421,16.598745395210234,8.386749315394404,15.019626866534232,18.78613088666078,33.13488033457102,93.41136689821556,108.30612032774803,A
805,5.333857686667508,76.24491493628646,14.085253530252992,17.304172035447483,15.431965706563005,16.285532630988673,37.82510215085378,122.07080361714151,145.3225983116485,A
806,7.174126073972957,109.46873009882091,9.644363677178365,6.602633299566112,15.898302359658773,18.489262777617952,32.626233077781485,152.85615228756183,185.42334043242676,A
807,5.593515105727824,103.73276176224874,8.707144337291602,9.90265709113842,13.133738372608988,13.617048714587362,28.813542243092844,140.93657666393332,176.5015734804848,A
808,5.610407079144482,59.98285151109439,13.516180640482458,9.916584853485258,14.850733902420838,19.137433426430377,34.22007942236459,102.61854155217571,115.7119215552587,A
809,3.9593471794868558,106.25679503851951,7.092622052320779,6.568848283755695,12.629745495908919,25.200906720835555,33.80958216563642,146.0053979733862,174.8163939787574,A
810,2.5663397009549875,96.08007632444891,15.718148317917311,7.557038732244106,13.599356328611552,13.89646185758888,27.901690055166874,127.83127593104827,167.44262832704175,A
811,7.512872586044669,111.22021784910234,9.515792059391895,12.621920139260094,12.2403965597701,18.588879425776,33.04759626979416,155.5371229979635,192.27360484526346,A
812,5.8253860369960995,26.641182042709012,11.956395822840271,9.42084255805052,16.475650140331062,18.902113872086307,35.35762109375561,70.73688219195877,64.0241166292669,A
813,-1.0779199758754645,97.40830130480819,11.48661349580189,14.216226188970413,14.797757111463758,20.600611811901473,38.00898244537835,133.80040378637335,165.99862960311899,A
814,5.140935851718205,25.626134885942655,14.020487211068813,10.760079228176691,15.95830507959377,18.517371990489067,35.47660589203761,68.81414455555758,64.77401154381879,A
815,7.237129984390015,80.32414430631769,12.514980580916777,9.81759300314095,13.384716762193005,20.47085191202393,33.57701337230292,124.75685265520563,146.7833890268773,A
816,4.2881858769207835,44.97324536953024,14.247051797871688,9.61725144584388,16.816418567672567,21.454309308766526,37.530792404079506,88.93631658899092,92.40660669298374,A
817,6.195759708683441,109.153866985849,7.318954931732612,7.7379758268718035,13.472517645018394,20.996341196960646,32.62872899424003,151.0762355431142,182.40416567043744,A
818,4.2133771027617914,92.08782794543029,13.937741847884693,10.086752142957616,11.749868016896034,24.42884073700123,34.76026327020193,133.16815686977492,163.00736229743035,A
819,2.7726894646212847,69.60339172680501,13.056080837436276,16.63811938474492,14.71821623591193,15.354640333283218,36.04672271459735,109.80914863833429,131.32593748209504,A
820,3.7837717494502145,148.43202276024093,10.74880599739421,11.53819845769619,13.500896854842221,11.082781266348071,28.581550004205063,182.6892303886213,244.87274419233663,A
821,3.681135023913334,78.22028595243783,6.645323945111997,13.454891706300486,13.10340140940444,17.28743699357224,33.598287209319594,117.34027569762743,136.6268157018824,A
822,3.769099513603595,78.24233752298576,15.411098440772848,8.20284386224291,16.765363173406413,17.887604945520522,34.15899571191537,118.05498250530653,142.0122668136837,A
823,6.914959921600687,48.56764495749124,16.577241619147834,15.027932496129036,16.184007282686814,17.422158190693207,37.81740107390164,96.75748591379391,106.36229064107141,A
