sim,storage,transport_cost,coating_cost,decoating_time,max_uses,peelcoating_price,A,B,C,D,E,winner
5130,6.39499678436484,39.40307373650363,8.013529873209606,2.4331149386826283,120,2.4425060541229486,703.8224510273178,747.0793279877753,2793.8224510273176,1216.499039715014,486.272466709445,E
5131,-0.21399185129678422,82.86833692484691,9.609335925829171,8.061296541882815,120,3.1544753379912542,1136.1756025481932,1233.2435093499384,3226.1756025481936,1520.1053339101536,811.487449766278,E
5132,7.772583184965145,72.97393243328423,9.997712964217918,7.200563417445049,120,2.781408580429547,1040.1781634510498,1148.0999179869339,3130.17816345105,1455.5690598258095,738.2153428416198,E
5133,8.077339547410807,115.28673253332605,10.320075560991022,5.516182834145591,120,2.396030318739143,1321.3607102242265,1478.0028454382664,3411.3607102242268,1747.8328190822194,1055.5970572281576,E
5134,7.646085954533071,64.24526582825058,8.054577639260392,12.081426436229693,120,4.260497954801046,1088.2902933045766,1107.5321551027887,3178.2902933045766,1387.756299568378,672.7355194096763,E
5135,6.9389624958218725,96.5220525620694,10.061219035779736,7.289751104851907,120,2.7878387847592636,1218.2727023948526,1345.225367840896,3308.272702394853,1617.514517486803,914.7285538829997,E
5136,4.650792593581231,85.28009107508427,7.558180238045999,5.620629917749428,120,4.0663725356608404,1137.6687173600433,1165.4321705236002,3227.6687173600435,1529.6597109246463,830.1456978201923,E
5137,6.565190643668363,101.1717182299379,6.808363760955164,5.3886449360006115,120,2.344564533781558,1212.0451127898564,1275.0550829144763,3302.0451127898564,1636.3790249836575,949.5572450030891,E
5138,5.351955304091473,72.60152230095385,7.24215143906085,1.355035243406435,120,2.427625570454703,935.0821771047679,985.0819396770308,3025.082177104768,1441.4002482505107,735.138599519352,E
5139,2.0403449536045093,121.87188691219036,9.887137546190807,2.2617454873827345,120,4.408317148707322,1366.2657941327777,1469.161398856524,3456.2657941327784,1789.911918749523,1104.2782547656782,E
5140,1.5033321104912516,96.52732844232816,14.299827168465264,7.020317185291202,120,2.5365193983100593,1207.33267557326,1442.047558388731,3297.3326755732605,1633.188779960377,914.1311350491594,E
5141,3.300988925191061,47.20351056364243,7.1743901464595154,2.865265997237396,120,2.6132466599546866,772.9753396616999,797.8454162605476,2862.9753396617,1266.0211539661996,544.4131638669891,E
5142,6.8240185339427395,104.11017225340885,6.25175883109601,7.896942604246533,120,4.106822528266175,1316.5408039188455,1326.1019043768183,3406.5408039188455,1654.417161555259,971.6259815725128,E
5143,4.989427925617944,57.88747386610714,9.43214837047249,8.0510175486632,120,2.3761369636288956,930.5843204865416,1023.3441996503682,3020.584320486542,1348.9133533871122,624.7407525808369,E
5144,4.998035722543839,103.30574247631948,8.124824238341247,11.579834136684836,120,2.1742546510964393,1322.838233696904,1423.1312106480189,3412.838233696904,1655.9367382546152,965.3787758836318,E
5145,5.534761262330494,61.388008578666515,12.83641721109235,4.668897259237818,120,2.426440980554845,903.9956088565496,1079.8760448234493,2993.99560885655,1386.7286778159223,651.0586691754281,E
5146,3.881375215597952,101.82904699975808,10.615578954118877,9.422098137759107,120,5.828077636149264,1364.8001346279916,1436.071951509081,3454.8001346279916,1655.47703449984,954.1727011562634,E
5147,2.159626346043646,103.64158190918549,8.268963574172187,4.419752955710909,120,2.8023177576736256,1225.5366190068598,1314.4673050347144,3315.5366190068603,1658.1347644280213,967.5649455313181,E
5148,9.363289131906,118.68820068743408,9.09869531320286,4.529667012970577,120,2.059117867560083,1323.152266629872,1461.1182758408743,3413.1522666298724,1766.6438325655542,1081.2587656009007,E
5149,3.651246953115146,52.45246295771133,15.242855647053403,6.530307653673483,120,14.403260898643829,1153.9845367113808,1093.474157891494,3243.984536711381,1334.466391793937,583.8213526851532,E
5150,4.868345888430956,59.19101325007725,9.661948221920287,4.043492791217718,120,1.8749177556045629,864.1970194533728,975.4790105825082,2954.197019453373,1358.7650615018167,634.5031086593799,E
5151,4.803804874355825,74.21942925557583,12.715640731122459,5.694188303639561,120,4.484040926009085,1065.9326603829832,1199.1556276473862,3155.932660382983,1474.2845605495818,747.2086653005323,E
5152,2.133300120056623,90.52491462004932,8.631962850080019,10.64097848032551,120,13.340856846944401,1479.6230757700628,1314.5033058103545,3569.6230757700623,1569.4032980359855,869.1868557581889,E
5153,7.237130977216319,109.6612545088114,10.911296708379545,5.764100183235585,120,2.347266845027119,1281.8675173148984,1449.6501749169652,3371.8675173148986,1711.3190542401412,1013.307510102478,E
5154,5.295319474806204,87.31268682218408,7.514823979737677,10.291681446186178,120,2.244447358946819,1183.999336171037,1255.9728901866556,3273.9993361710367,1543.616478006771,845.4656964173344,E
5155,6.880060903935595,91.11238056086968,10.909886075470382,5.29851568292016,120,2.7130154933703343,1144.037734111313,1289.0969135023665,3234.037734111313,1583.7034254080322,874.1491113437025,E
5156,4.431492680117163,105.38769133878094,10.545784050685791,4.116734889740908,120,2.645290039685329,1230.2817197776108,1378.9343445457075,3320.2817197776108,1679.796766290328,980.9270005893082,E
5157,6.31165831935135,126.93044299160707,8.755249270426187,6.593233085356507,120,1.8122766400868933,1411.7043386241417,1553.5335139959902,3501.7043386241417,1821.1963973982215,1142.717969896352,E
5158,3.3122155170833603,131.8428755314444,8.503234616790595,5.781908110073208,120,5.281001249440829,1518.4642764894925,1574.6800339544702,3608.464276489493,1853.2348849413863,1179.2097167417412,E
5159,4.486046604707087,79.1148015257335,6.897624418892381,4.850872460555763,120,2.1443285261430276,1032.9645640258152,1086.3797665960997,3122.964564025815,1484.5912225770646,783.8867200294903,E
5160,3.9025332644852577,90.99410356836054,11.340794758082561,2.9521403687768175,120,17.3830460320256,1457.3404555486795,1260.572002650317,3547.3404555486795,1583.8927858398015,872.913104879636,E
5161,9.488001856659421,91.52856689415933,9.104386311066584,3.937747986050256,120,2.37998294353142,1117.6996853453306,1227.731791336794,3207.69968534533,1579.9743180912715,877.5761269237723,E
5162,5.941721387488274,53.80892986570669,7.349498620460588,6.525730362378059,120,2.382917892566154,875.864984687533,915.4196195562796,2965.8649846875333,1312.773397957108,594.2632694678964,E
5163,6.1207255824171,77.48004681828958,10.608657686797487,5.690488698834343,120,4.652049222395668,1094.514624185207,1175.583262444568,3184.5146241852067,1488.5923158499224,771.8176236663613,E
5164,6.555987380575601,116.93384209117661,8.680685088787287,13.451859756041761,120,5.052412877341801,1524.2597606078573,1579.0386752509314,3614.259760607858,1752.2306829257213,1067.7720954549857,E
5165,3.9192106044040846,102.66140318595066,10.708298892196197,4.84910160588042,120,2.159732207626066,1209.8390050644457,1372.0006578835919,3299.839005064446,1661.5795262904498,960.4198063873334,E
5166,6.049458398568467,62.859839368693585,8.727028083710826,3.260964276213179,120,1.755291850154484,876.4601489944027,970.9266981262751,2966.4601489944025,1380.5346112005152,662.1577161712842,E
5167,6.753533463410674,58.08291786278183,11.276054514469783,3.3426412368777565,120,1.6614959065038084,839.7714752197428,994.0830702080125,2929.771475219743,1358.059899750174,626.4133136736071,E
5168,3.140570428801478,76.81241498676972,12.342094477940321,4.0503823731963315,120,2.265131493564801,1005.6304218145947,1185.0868446796844,3095.6304218145947,1490.2143378465287,766.4611479978981,E
5169,7.303632900466348,58.30081973449009,8.76204809121923,3.3710049919611738,120,1.7888189039366897,844.9797760550584,936.062891350707,2934.9797760550587,1349.6351766325781,628.1120424891991,E
5170,2.7381877593084374,71.46488124491206,11.482984669496723,4.8425852445285855,120,2.3341562026478972,979.8086034908914,1132.9791476289472,3069.808603490891,1449.9161520847151,726.3074907148845,E
5171,2.9296292485240443,103.57343205166342,9.312085738403974,8.123509665467058,120,2.6134052102087932,1279.841936007521,1398.290342722953,3369.8419360075213,1662.025207892429,967.144056315037,E
5172,6.90434339270752,96.8647410142795,10.864635850008668,6.486381663427011,120,14.193380788962108,1481.717905898352,1354.4765831241791,3571.717905898352,1623.0757835386275,917.2946603484293,E
5173,4.24442109661008,97.62544534448872,10.292074485172815,5.497534192597644,120,2.5683253730311435,1192.288589215234,1330.8776519150008,3282.288589215234,1625.3711804183863,922.6882331809243,E
5174,2.3558834525508363,95.69903860235209,7.689618640421594,7.371664444170508,120,2.2548973046504486,1200.0830360280754,1282.290627038347,3290.083036028075,1601.2599304765217,908.0188696097366,E
5175,6.060941643161434,59.333381679238485,10.959171210809071,4.811388697163439,120,3.4790850527629145,916.1908896140217,1020.2129936665583,3006.1908896140217,1365.2215681922041,635.7106291930967,E
5176,1.2929597153439647,91.73548822547257,7.464382667730219,2.591673037541345,120,3.333331325136721,1119.634400811629,1167.5812492029775,3209.6344008116293,1572.8521509021045,878.167680407686,E
5177,6.667479639504183,86.9404345136277,9.344098898518922,2.797284703964471,120,2.303324490444464,1062.8709471565608,1177.0548588355687,3152.870947156561,1548.7066631004586,842.8346041224621,E
5178,4.279148266683702,42.039011546425215,6.431436573896734,7.561290884148973,120,2.9548071827517886,817.6900758181177,812.6584398654153,2907.6900758181173,1227.7803068980977,505.79404928569113,E
5179,6.480939661771754,25.393872403999097,16.59811746089538,7.743511946318963,120,2.415985298044167,683.0933664407706,922.509942652199,2773.0933664407708,1154.544945195411,381.21352814660713,E
5180,5.64781282389483,107.74504762850144,9.50447199317203,11.362935322910154,120,2.0717252836171722,1350.2780822524355,1489.4727890031281,3440.278082252436,1692.1329200869227,998.749710279061,E
5181,4.088321376016719,80.65800987444067,7.9543176366843475,10.488109134048516,120,1.823523618017873,1126.9884871967622,1214.621051050588,3216.9884871967624,1499.3312287667713,795.4141742195569,E
5182,9.00215232116983,95.4940537960831,9.926841466027605,6.440558623869103,120,2.3903052283628092,1187.6766066583734,1320.1740167093908,3277.6766066583737,1610.409194477465,907.2603431957602,E
5183,5.265046788868719,101.07817839042372,10.767349887753149,6.710490392960926,120,2.7430102588938214,1241.903428099575,1390.2962129850166,3331.9034280995747,1651.2570045043549,948.7033355987484,E
5184,8.045696414696884,101.13899542911606,9.623276996139433,8.262019764741797,120,2.3402892484860995,1257.844578966503,1388.49053148202,3347.844578966503,1647.772268660165,949.4853207669678,E
5185,5.507481808261648,78.31306099401833,8.000052576045464,5.198335804034337,120,2.4508097235714033,1039.9861717098063,1111.9027959146974,3129.9861717098065,1483.7363478884963,777.9933654795432,E
5186,4.400264433152725,106.13592556472403,7.906142743181174,8.773195042158372,120,2.0088028676941665,1295.1174872228844,1396.2555884081157,3385.1174872228844,1674.3747482726067,986.5350977236902,E
5187,6.145283355843522,59.404175180995885,11.488662843674476,10.941533808601752,120,5.219470717377952,1056.583302405431,1131.5970448222945,3146.5833024054314,1367.846666556788,636.251464250732,E
5188,3.07788555647517,141.6003419772254,10.722135165102824,5.727996659460233,120,16.763962786823484,1866.3463079779672,1707.5427015395908,3956.3463079779676,1929.1363171620446,1252.36325454284,E
5189,6.238530653188785,108.5560066475429,10.611067996074926,7.129578569431877,120,3.0224218541250156,1311.5125092774028,1455.057021669858,3401.512509277403,1702.2777118287263,1004.9011276674923,E
5190,2.4128461625196933,70.00037457108657,14.563737420696569,9.039639383576294,120,2.194862925888608,1032.5965050513669,1261.9497738550729,3122.5965050513664,1452.0918860389918,715.2855646928194,E
5191,4.3939482419049645,105.95563754744687,14.774171807626583,5.70406065411535,120,12.551501842138302,1497.6832120926147,1510.4940194249184,3587.6832120926147,1700.60585470904,985.1821974154498,E
5192,7.000071024660033,97.26614687231331,5.5627937241835035,9.667313262270431,120,1.8566764684175232,1239.5536698038998,1281.4500940965181,3329.5536698038995,1604.651264345173,920.3164223655522,E
5193,3.1132198214347055,149.76176356838016,9.64795313083748,7.144974630231518,120,2.567275677807084,1609.51226756175,1771.7698491107647,3699.5122675617504,1980.957919981467,1313.5780572106755,E
5194,4.167414746459674,85.9798558165083,6.880838392180786,7.11487624416611,120,2.537801711741159,1130.0825485278588,1178.800320720791,3220.0825485278588,1531.6441580661262,835.3372875394131,E
5195,2.406683689762515,105.22654887214989,11.345755687395389,3.6207433220031473,120,1.8094638877785867,1200.8401762447547,1388.6310910896705,3290.8401762447547,1681.3984149517264,979.4811497860181,E
5196,5.329985751973327,95.23349570838165,12.447037922263776,7.718042224730041,120,2.85483427773036,1216.880523779381,1398.5185330294694,3306.8805237793813,1617.8092906084848,904.8758255181717,E
5197,6.837977816139026,63.39455912179547,7.587644803976271,4.225345514248969,120,2.162755487885699,905.772178876035,963.5154418035554,2995.7721788760355,1379.8442459305952,666.2605189387948,E
5198,2.880377507559735,154.500033436649,10.134041146997145,4.509159083276424,120,2.2633684532050133,1595.5551832233778,1780.3263529518758,3685.5551832233778,2015.4214858925625,1349.0877950140346,E
5199,1.3628796034582278,78.78955030731483,12.954148774788978,6.340377850976383,120,2.523181549896658,1063.0837425715335,1252.5191186994352,3153.0837425715335,1505.824825865908,781.0813397583914,E
5200,7.879169675353914,89.82367345834005,6.5502947031361085,7.566152130629471,120,2.8708157895128514,1174.5589041722608,1210.2341531929742,3264.558904172261,1557.6471702443823,864.6008911338809,E
5201,4.662103340502895,115.95150364604045,9.944876115036317,9.265604869729964,120,2.1863850313355604,1380.9055362482513,1534.0729499916001,3470.905536248252,1750.0751951794516,1060.1826175805186,E
5202,4.32324791156743,108.73699574673512,14.33284831352585,7.817676972310027,120,2.107446133984701,1301.6956374877434,1556.6580366067824,3391.6956374877436,1717.94527561649,1006.0340987151501,E
5203,3.1599537261893165,94.06232199151691,9.319355355472851,4.125201630383799,120,16.106239028354615,1468.3906847803164,1256.0522181247916,3558.3906847803164,1596.7211864066317,895.8377220136647,E
5204,7.273589847178176,69.31224028974391,12.574437503738135,5.396983788024151,120,2.75172704488745,983.0873656689807,1150.816596898705,3073.087365668981,1440.5809745480556,710.6941759832955,E
5205,5.954707093050527,134.63618992978448,13.206711190332983,5.416613147254835,120,19.32223542085887,1870.8687021675407,1705.0732630822577,3960.8687021675405,1891.8928061526985,1200.4692417108504,E
5206,2.934476889655532,83.40550082118385,8.667262932669404,5.57806809546872,120,2.9263838198679597,1095.3674413737158,1175.7026656968383,3185.3674413737162,1520.7925634980297,815.8851401693853,E
5207,0.1078805138429022,91.43782272663846,6.812324805353457,11.322259604745465,120,2.2527019758055893,1231.0173137927661,1289.026628746894,3321.017313792766,1567.910457779,875.7963126975044,E
5208,4.844361001358666,79.71710132478898,8.065744809479163,10.762776809163327,120,2.612865139170019,1143.3591507774581,1214.0160888584692,3233.359150777458,1493.4912945258575,788.4459584907642,E
5209,7.90482329926683,104.22311403948376,6.861816396151519,4.2498064984740065,120,3.001058399357328,1232.622007336671,1283.4475347893444,3322.6220073366717,1657.8956239988484,972.599701776511,E
5210,7.947637785198492,59.92373819533463,14.394373719221148,7.718063549306823,120,2.741077401083028,949.6342746828645,1154.2561899646803,3039.634274682865,1383.4780134959128,640.3594002679627,E
5211,6.567698539947283,57.80813039300881,14.312910739218918,7.975274088329303,120,3.9139412031182177,965.8696044083222,1138.8009710694957,3055.869604408322,1368.273153898955,624.3306301202161,E
5212,4.4962998502946885,102.54077099294305,9.705099298137377,10.53106754124445,120,2.1296936273027303,1299.1924203009562,1437.9077346456947,3389.1924203009557,1656.8771453890263,959.5826925857792,E
5213,9.411722245895572,55.52175116174682,10.943899634883245,8.446204824159366,120,4.439798959868291,969.210522137181,1046.95025170885,3059.210522137181,1339.7670392579703,607.5160699137921,E
5214,6.223872696116871,91.15139868078913,7.79033959537715,6.7181794339567595,120,2.635673784635225,1165.1118919620483,1237.1874204304463,3255.1118919620485,1571.3345684805245,874.3648501874945,E
5215,3.4385727815946856,106.94913906785808,12.220331751463466,6.673728902135166,120,4.862919787755304,1336.011238097069,1472.8009795269584,3426.011238097069,1696.989437442921,992.5215007567788,E
5216,2.4621676351989374,90.14640037501361,7.984586818503896,7.812047637277517,120,3.733514314596777,1200.983643829115,1250.619184204146,3290.983643829115,1564.291156076384,866.386538082352,E
5217,3.887843084984888,58.21051069627609,8.20534904695003,4.198849057794773,120,1.9352295927781749,860.661531984985,934.8022819073165,2950.6615319849852,1345.960244221843,627.0344368335923,E
5218,3.990576882051215,55.651319963143074,5.768720877873976,4.207872584257885,120,1.710576532712778,836.2323435851713,855.3662978413975,2926.2323435851717,1318.6441760967264,607.8525454519385,E
5219,6.072248642860858,100.17647951258184,6.271213618283898,1.716071999694516,120,2.280763194596625,1144.2306566476304,1195.1338264505612,3234.2306566476304,1627.2687738403285,942.035187982199,E
5220,2.541494308556579,99.0407435649351,14.00194092834419,7.209964079209247,120,1.7047544518125481,1209.3769402121463,1458.7899733226072,3299.3769402121466,1649.528393875159,933.1034081012972,E
5221,3.521200557284284,61.51948301472187,7.6544438846693375,7.160373801342632,120,2.340167156055154,942.5387558675266,996.2210096153085,3032.5387558675266,1366.4170120248575,651.8087633007208,E
5222,6.479270341416893,95.81219573289155,12.935784267851822,4.411653894968834,120,2.622362853943782,1162.8739283039736,1362.2551890374352,3252.873928303973,1624.0211810208489,909.3507574898215,E
5223,5.470690849835668,74.42320713303799,11.830153836776788,5.979525495495832,120,3.079870845158133,1038.4044582934787,1184.2286554421048,3128.404458293479,1472.305097326938,748.8151500817501,E
5224,7.605272005265215,90.32897336068903,7.291954017254678,8.300297879092014,120,5.079608697800145,1243.0739178309605,1243.9169355183863,3333.0739178309605,1564.021409737531,868.3585430182849,E
5225,4.815890688542934,98.27473666857739,9.877996231098958,11.505761204249072,120,2.6807329884669793,1296.0546581955869,1422.4950285201874,3386.054658195587,1628.3171480469969,927.6248872043942,E
5226,4.582902821173247,99.95164388768517,10.312148999595255,5.734932640672293,120,1.9359018622825352,1198.3949550275327,1354.3886192388018,3288.394955027533,1641.5260695032196,940.174388081995,E
5227,3.127750152838572,98.92825148203053,7.218400214896555,9.78459548882342,120,18.381683473772103,1650.04235052797,1336.3197409264797,3740.0423505279705,1621.7628317886868,932.3284193362647,E
5228,10.1013211068311,69.53701260309158,10.478911297811894,8.213662958698691,120,2.8850897755427347,1033.3721050425984,1147.776581029377,3123.3721050425984,1434.4290205430627,712.7113430903937,E
5229,5.08424745661367,119.28967797993556,11.473074263478757,2.4158479989482,120,17.59947962502217,1666.309474082042,1488.7430038899518,3756.3094740820425,1779.2401743468708,1085.2683950983387,E
5230,4.321799770506723,103.17001752843586,9.159007738369377,2.895504460957163,120,2.237055206477667,1184.298988704654,1307.803362616382,3274.298988704654,1658.976587343394,964.2815923738752,E
5231,5.268049979474403,97.58642616986212,13.496683667599076,7.261420644044598,120,2.4159456269215234,1216.6809712317659,1435.8085038354234,3306.6809712317654,1638.1692704426023,922.5155458809355,E
5232,6.606210516415263,138.746492339372,11.135969449320378,5.410107342689128,120,2.2438293404627947,1491.7864794943152,1689.2577113614263,3581.7864794943157,1912.0259542399083,1231.3728578401822,E
5233,8.334293418568137,69.12407436655822,12.007817820738007,7.644124494185312,120,16.53105643854243,1348.4585791911582,1171.743908138771,3438.458579191158,1437.2777442403494,709.407232759175,E
5234,2.400382617809934,95.65857752417317,9.439586043861318,10.130771512012375,120,2.2693622231483386,1244.2776638170817,1368.106968657323,3334.277663817082,1607.9924073193865,907.7206262693234,E
5235,5.967853548296408,85.30523816974603,11.278638251542201,6.841300643601256,120,2.5209804086108827,1120.4529842150675,1274.6157010727288,3210.452984215068,1545.0334049544008,830.4886441107863,E
5236,2.2683630982965224,47.70741534936174,16.363620291379306,6.554344549227984,120,2.0959427637514936,823.2435780384783,1081.448400213567,2913.2435780384785,1305.9923308802477,548.0714389207947,E
5237,6.726048252024492,83.89897978591635,10.000001112772296,5.899505638120925,120,2.461454035275558,1093.497544230455,1217.3469089298142,3183.497544230455,1530.4344552903015,820.0305571739067,E
5238,9.608994160985889,104.6581514025662,8.78254082022566,6.400437686598435,120,2.600168643408185,1260.8732399498588,1367.7437857454026,3350.873239949859,1668.9821324469094,976.0621895224872,E
5239,5.7402355119638875,36.013580404767204,6.462380574597569,4.744981248547102,120,2.8200137992182923,724.3745680428051,718.8015559554831,2814.374568042805,1186.8331008692185,460.77453688481233,E
5240,2.664356615093743,85.43291836266107,11.571049242395612,8.631448903302282,120,2.723111516117471,1154.516975850445,1310.9421700531161,3244.5169758504453,1546.2807845805953,831.0591170107892,E
5241,5.804967914975114,61.51692903007424,11.964651272854422,7.022665041017125,120,2.4192621995065218,942.4821708475235,1097.7092053804288,3032.482170847524,1384.193382840086,652.0572374030929,E
5242,5.157585302840878,99.72515510449554,5.132038311293134,6.330259970727587,120,2.1183652607274737,1210.667993600494,1237.7900131424417,3300.6679936004944,1619.3876972791113,938.5430678113933,E
5243,3.205752793099011,29.81966894487475,5.835263429953488,7.23843930416128,120,2.4069111826113008,707.6040884912536,692.2492941361222,2797.6040884912536,1141.1276709704066,414.0231912420019,E
5244,6.967505242289514,98.47356252702572,7.726794825320461,6.959115912341859,120,14.640368378921554,1512.0829191648609,1300.0123257737039,3602.082919164861,1621.600364350451,929.3682234732737,E
5245,2.7844902073859914,91.64522532370309,9.320435180741123,5.042560393933516,120,2.1154097245675185,1129.1162970665077,1250.7708270074518,3219.116297066508,1580.0170335455246,877.6654973739512,E
5246,1.7653040926996333,83.00528593007023,18.952575981168394,8.612728841486298,120,2.8032852540418003,1137.829023609674,1467.665965508265,3227.829023609674,1558.8991792788574,812.74651604889,E
5247,2.8005545504107197,39.485680600963725,12.050928402775922,2.081216769077244,120,2.2927130725065243,694.7953765389968,838.606804916185,2784.7953765389966,1232.3460270479072,486.4707944936042,E
5248,3.8138405514665656,121.59425034150664,13.229046625702322,9.837142298400302,120,2.939114616649017,1450.3368395749062,1668.4908955483154,3540.3368395749067,1801.8003221092258,1102.4038120009247,E
5249,7.684101871233674,55.877980225446755,9.324949099144359,8.30162789835397,120,2.4004597834700014,920.4224135558296,1008.5186423010991,3010.4224135558293,1335.3219038684633,609.9853323788859,E
5250,4.633081605774989,155.7763752189119,13.99589290092797,7.929774912464333,120,2.5010077544451113,1665.766338098628,1938.4758630284007,3755.7663380986282,2040.06822568513,1358.8657533925161,E
5251,6.1674821752106315,95.15193927365263,10.102037319200978,10.685992423522558,120,2.1005954922609784,1245.7524669604268,1389.151025262226,3335.752466960427,1608.0714188724746,904.3622963698023,E
5252,2.1740452133760266,109.2681184475567,11.332700936784116,8.939582877291167,120,2.3350720861030174,1328.840715383249,1506.7348966352629,3418.840715383249,1709.0756446492032,1009.7656592801177,E
5253,4.85031210793831,68.4790204536207,8.921999014575455,9.343732446217535,120,4.324414181795196,1077.4467088548695,1119.1480101818115,3167.44670885487,1419.6559466405856,704.1610493523043,E
5254,7.586523379745999,158.47306170766564,9.847297825899588,7.753038441724527,120,14.684337543855637,1975.909724636184,1858.675567685988,4065.9097246361844,2042.7288516748317,1379.4370085160563,E
5255,5.37381973825952,112.91925519440107,7.191771573507754,7.159354750869917,120,15.995428658816264,1655.9641222840946,1409.365793632491,3745.964122284095,1718.388437723398,1037.5241584585854,E
5256,5.704056498162114,76.51743427098587,13.27576027841948,8.075415592155089,120,2.245967927536232,1067.6590808886235,1269.7621730130609,3157.6590808886235,1492.5418529098545,764.5492011532724,E
5257,5.21626834130001,36.002378841580764,13.403496046905904,11.452924227789524,120,2.4559101626737805,822.817754306905,992.5615996596614,2912.817754306905,1214.3936537124,460.6291227581018,E
5258,5.390108078249857,114.73436222662194,11.145806898182979,5.055833231081848,120,1.961838258470852,1299.1168198906946,1485.5828389137519,3389.116819890695,1746.6873847009592,1051.1393699900846,E
5259,4.052513872560378,45.20547709447926,6.299840622556877,7.498507916504248,120,1.907524991282784,815.2727086328898,834.5923916043275,2905.2727086328905,1248.9684857182833,529.5159821780351,E
5260,2.7609284975761286,69.87416014938236,6.045767799016179,4.638468598853635,120,2.621831407936206,971.5191988008046,986.0992922987607,3061.5191988008046,1417.2365845935751,714.3797474286774,E
5261,2.7571174773520535,92.62449706195416,8.70904776186587,7.130747060565119,120,2.6809439698027813,1183.441435913342,1277.5842997193217,3273.4414359133425,1584.2973477374444,885.0068276690333,E
5262,3.9962075974699287,76.38924548404081,9.137907344919011,10.768778544817907,120,2.545025398862414,1116.768712997919,1212.289813816308,3206.768712997919,1474.6955236099689,763.3876467081345,E
5263,7.285864973276999,90.43420047193644,8.325069254697526,4.598963666696972,120,2.667606218124382,1126.7162837432159,1210.3210469749238,3216.716283743216,1568.7999506865685,869.1103158410791,E
5264,4.823623630103521,78.49029772005719,9.172950439541353,5.919101568181692,120,12.456523391170409,1292.9046877735786,1152.9666602245243,3382.904687773578,1489.4808199314743,779.2425012945816,E
5265,4.732641507874752,100.01642415888617,13.492756109503217,6.628894405067948,120,1.6841146123458977,1207.1588487957392,1445.5785628466795,3297.1588487957397,1654.730127145544,940.6777876183505,E
5266,5.005471205520985,79.98906266793989,12.215585884916862,11.301752624701384,120,2.585937736712923,1153.3950963427787,1324.498448900628,3243.3950963427787,1511.9994119393414,790.5045486664462,E
5267,10.117706675314903,65.44302680586779,9.726889492115397,12.08513162783149,120,1.9828870954724953,1042.9597661316657,1157.8980937554961,3132.9597661316657,1403.2787493442306,682.0083697950218,E
5268,4.542052538015837,102.15018428147874,12.921873492399937,7.824016684734641,120,2.0241255932528084,1250.421935086711,1468.580522877351,3340.4219350867115,1667.070039253817,956.6586538928893,E
5269,3.4833025411455028,87.03981917144844,12.952442158354257,6.683072253706022,120,2.654868304430008,1133.8528386680205,1326.2744755407884,3223.8528386680205,1563.052137771309,843.2068433024037,E
5270,3.8327740468505915,74.78050044606404,15.894787567946357,9.767802207624118,120,1.7420745963328004,1069.3975321880687,1345.148018841342,3159.397532188069,1490.6233408029475,751.3029065540957,E
5271,2.167367969253339,131.38423558939894,7.251865045514287,8.830460994149794,120,1.8261763556303265,1480.7513637959137,1589.5060690451778,3570.7513637959137,1844.7989892892283,1175.635755354389,E
5272,5.844216353624966,128.29780178248225,7.71873657095832,6.828519192146911,120,2.901307948201199,1451.8060803037367,1543.6477185867693,3541.806080303737,1826.3377296865424,1152.9183824725574,E
5273,6.067328604508218,13.796826075586964,12.745684442655225,3.7855210970563395,120,4.225160086868668,576.1593902754925,670.9995943710601,2666.159390275493,1059.3053481866857,294.187210637743,E
5274,4.5647957272752695,121.07104178800512,12.831633839901503,12.23548974175502,120,2.115517376934988,1465.1080033238486,1693.098079776049,3555.1080033238486,1796.795484117341,1098.5677504093285,E
5275,6.468805834614232,62.3646378021433,11.895174423308303,5.46060535413797,120,2.377433153418459,922.9209280480691,1078.1201968770329,3012.920928048069,1389.904246496039,658.4928466998185,E
5276,8.156554214264887,89.03042620094544,15.330999228217038,4.894641671377963,120,2.521055642575519,1117.5036448679348,1371.7151105740404,3207.5036448679352,1587.3835925181356,858.684042704075,E
5277,4.40134034328799,74.54085118642813,13.637512057869627,7.800407800610785,120,2.2666327881630703,1048.7778776953764,1257.5846185581547,3138.7778776953764,1480.084349752562,749.57216596969,E
5278,4.342258911078461,40.96922304154215,12.00864947561336,9.02791735354791,120,16.788123483482604,1165.1396725380573,961.159213630352,3255.1396725380573,1242.7496471430827,497.7780312777081,E
5279,4.498995467409862,93.06766658791136,8.462166044922514,7.0547281171805105,120,4.091199813144742,1219.5991708310344,1274.3031103346343,3309.5991708310344,1586.7784724363441,888.5347254406722,E
5280,1.134124284579208,83.01179700582152,11.42187419159445,5.020016124661831,120,2.127593295407257,1064.103879817624,1229.4254690804828,3154.1038798176246,1528.6682719065723,812.7213827332605,E
5281,6.487535571466544,82.42881380766406,11.486663090111588,5.481764981598374,120,2.544754885516255,1077.7587185902257,1234.1861258562617,3167.758718590226,1526.2159473093516,808.9763616322616,E
5282,4.506448454440716,85.77115151143357,9.394916647790255,7.168310370489829,120,2.46422104718908,1127.6460068243819,1238.3110648723853,3217.646006824382,1540.3477387173266,833.8117357640066,E
5283,7.13440172517708,106.15413189812928,10.444104681411954,9.038565375221381,120,2.2703189705791536,1306.0967532355808,1461.883209219165,3396.0967532355808,1685.3139384431029,986.9920519381388,E
