sim,storage,transport_cost,coating_cost,decoating_time,peelcoating_time,A,B,C,winner
5805,7.784530336751957,53.862150458901425,10.142424539033009,9.988178040678388,19.893163875221518,22.258394610599936,25.535341908801403,21.230097700740473,C
5806,5.569966787184598,102.21098297741452,10.226328080903677,16.75369306297044,16.62979350206642,24.593157710024574,30.121454367934145,29.339778852215957,A
5807,2.7895096708039087,41.84659798265972,13.319439057234874,12.807472243561872,19.492934428491523,23.871104448035595,26.172647572478876,25.135724218515797,A
5808,2.447090186596324,66.65746608305585,10.172396615577064,14.200960580020705,18.10112955116774,23.87222675412563,27.388631822273148,24.761368134483206,A
5809,3.676647167875018,51.939628367089355,12.060438393259698,11.672418437988824,12.863716141332478,18.69492305288087,21.567653008825964,23.9213551711777,A
5810,4.025389796474269,89.87691674372002,17.596753531015874,14.261855331302556,13.257683846326715,20.68385945175285,25.47960952367442,34.04669533082029,A
5811,4.335216218559637,81.49422750261353,10.024133724078457,9.281932246693836,21.86281837266214,23.100667079570652,27.5005196710933,22.54091642883168,C
5812,5.341983297781219,108.34300881006047,12.948013604203787,10.036905450805921,21.61360664236379,23.437841395446473,29.25564058328309,28.032108730384664,A
5813,5.569558803651863,47.77916692688658,11.312229246366485,18.604749060828034,22.868005763364124,29.986003216128104,32.792678472746324,27.577310746617595,C
5814,4.997124134253168,98.01555003986472,6.895177714119882,11.6981282258595,17.52102346464357,21.816934460335382,27.092496272397604,22.294952324395396,A
5815,4.548026805706184,77.11028790756548,11.818252894823779,8.297665870430201,28.099764431086644,26.602453534344562,30.7990699401508,23.360703075129965,C
5816,3.731712812166235,80.2317638295602,13.933215390243216,12.087105887666876,18.567514104631346,22.773913328198816,27.06537998058929,28.19525390984646,A
5817,6.501334059823599,52.989854521876495,11.039653066713836,15.276216725301154,15.192043774349932,22.649673666434058,25.786766447014653,25.523103342379855,A
5818,1.7930665172592897,47.575921776795035,14.749007036592285,13.300976610588695,16.06482035491174,21.914697977000287,24.427974054634486,27.27417223610734,A
5819,5.955758097539213,118.93813452783556,13.393754438028543,7.792747173669156,19.39381986041144,20.4618780227204,26.855466606427616,27.807067214939273,A
5820,4.367105522640832,101.92840112362991,13.040664571761617,7.181344057548318,24.41200709130851,23.399734099237882,28.823687069617442,25.691212637198113,A
5821,1.792014997425802,88.67761167237423,14.405905973591425,13.909973594205864,18.966588643422988,24.255208158419236,28.823489866844884,30.419643328361357,A
5822,4.147347220419721,82.71893850276878,9.631474396538728,8.642931450146563,20.263194793763596,21.608250829273437,26.055248795943356,21.80471644536508,A
5823,4.747704763383913,134.9435566575663,11.236284977780276,17.40391017513477,17.12387188903751,25.356021376114853,32.45927706624696,33.19704374869012,A
5824,6.699842025126628,104.47812151256892,9.048251504472606,6.916498039119719,14.716412828723037,16.759440578561836,22.48583480607478,21.830101411918086,A
5825,3.6941207255600608,90.82298088075227,12.33718919583949,14.30531016240105,22.89733672163886,27.13926458935994,31.957472687814555,28.870492239774613,A
5826,6.033684040407152,115.08315936345228,9.293464583804221,17.590816186065283,18.084277375107714,26.120895707448664,32.32757997865181,29.95359652879369,A
5827,2.2699343453160346,83.37429657816243,16.14494627345974,14.007018378627876,27.21029911100398,29.815711659754566,34.15467156456139,31.849527486506307,A
5828,8.060055899036733,60.7073932230517,7.246449533988795,16.207153059699802,25.059350240205497,29.84850219993686,33.4883760535172,23.007275527136045,C
5829,4.967904194518434,91.08118978181501,8.614478775001352,7.861805062306848,20.428612881663348,21.197778629313465,26.1244309329931,20.93516659323463,C
5830,9.178160225639012,109.05822213727023,11.325784484002428,16.428935779077943,18.682019250635896,25.744803353142558,31.886076476928995,30.916683008298275,A
5831,9.475551685491707,87.4721892133858,12.838869219582083,9.232719649459167,23.194883249393257,23.95590193256828,29.04017776964945,26.028207427833383,A
5832,2.4860377686467277,62.61463502696613,11.557323830686924,8.199512196804834,18.64717180923787,20.235289337361802,23.552473921358615,21.844064810678276,A
5833,4.718198813870937,72.7738057398221,15.216698797628867,10.604639826617031,18.806678893474995,21.945045813394685,25.937601011426107,27.980404053220425,A
5834,4.866651173534217,84.3887461061779,12.475402204709866,9.187333726561075,29.119583850906015,27.875445051644725,32.45988119496869,25.172779872390638,C
5835,3.6349627280753216,85.68093131529677,9.810168564175138,13.188754260083865,16.641808353804784,22.224541742592432,26.78121051296292,25.21048938928207,A
5836,6.848534550552589,116.34328522874071,6.768807885727795,10.966295918397337,12.921964671064504,18.263007059641225,24.593811412369707,23.1478449510092,A
5837,5.8257502200995654,133.50105658373252,13.294741702548306,9.577583196832762,17.833004594559725,20.611225194261657,27.72320928995575,29.983663921888397,A
5838,6.503873938078968,73.55093216863611,13.86919002115583,13.722813999997893,19.97587052049954,24.803289680331623,28.96862683411935,28.85924629737275,A
5839,3.262247656862911,43.809501667328654,7.025050017333035,10.982667503495053,19.341808263843077,22.55381717822542,24.98896083585657,17.795653360889197,C
5840,2.667925350243489,67.06597471276051,7.928256748290622,10.477577783958887,20.960440301236986,23.296178723463917,26.849571860370204,20.076652975232424,C
5841,6.961455595462263,76.35417948777584,9.120816513404458,9.35931379683307,16.41943824998833,19.523334697880934,23.863152841929395,21.434995285982808,A
5842,9.11596735893763,19.348534857619853,15.142813274679778,12.766842764700948,22.380215985941618,25.76887250042838,27.419996795229693,25.560980266748782,C
5843,5.419622540860549,72.25485982262252,8.94103234122566,7.425781807283437,12.112995757638409,15.363351709947896,19.382566391643564,19.581649159820998,A
5844,4.2892859036577295,90.16166817475296,9.001396800969738,9.624646437301154,16.690241904467257,19.880758894512276,24.710538746024252,22.394417167459867,A
5845,3.2847479514856452,77.2756893293392,14.427401531483394,11.77706849170532,18.329878536803122,22.40879801900563,26.51893858183401,28.23869462322833,A
5846,7.001016425268194,29.379058943333924,12.304862000378874,10.588473781296035,17.88328748122091,21.318674175011296,23.312703354073108,21.917324763256353,A
5847,3.1725971429230597,91.366129880393,10.678078898440225,13.605941494110887,27.30872122935136,29.613941815641496,34.42019309538038,26.759796159356444,C
5848,4.003749349281626,146.5079473192349,14.017339912976846,15.609520146347746,16.91819033517693,24.022640321016453,31.648318888174316,35.61197019361537,A
5849,0.3617949527926516,86.90682552999762,12.033515524172671,17.26183955194532,19.940967120844373,27.13937111519313,31.51184701315246,30.07751022119234,A
5850,3.73222801218196,98.37882576287075,17.115154485982625,9.154803917057443,15.582534224727274,18.829058761189813,24.027917150246996,30.78338043017866,A
5851,7.162321800172165,94.52834963522406,10.99681126615316,10.422574308537895,20.533771965435683,22.97506418264905,28.238655799423164,25.392936451162168,A
5852,3.4629766381361637,71.22397071293511,14.447173741850715,11.284919222513757,19.381050034174933,22.781479504459128,26.602401287966096,27.485399858903495,A
5853,4.367365130856279,49.575699742079266,7.534470060591512,15.60997809919261,18.74813285165818,25.242907300567193,28.049244672485376,21.877667863918674,C
5854,6.688061557189885,82.40162747875551,16.896176373475946,10.323793182892517,28.08834819909303,27.945594254657028,32.56728024538405,30.293230300837116,A
5855,3.431171354735557,73.45541873306586,13.343136245140006,14.653725749117736,19.256623634076753,24.944399588796326,28.874508377054784,28.793001717268545,A
5856,4.439396219250996,28.00437873546028,8.76336037745897,13.296672155988016,20.216718098225314,24.679760169475557,26.412933822692395,19.95010669757305,C
5857,5.151699125898441,85.01232761969915,11.988820685381496,16.634718583128965,25.255902132681058,30.264580477206678,34.901574292634024,29.712142601906496,C
5858,6.42577498932001,60.704006954238636,8.423984787254682,14.095363942134696,26.644524975481396,29.497425945077396,33.01455941698833,22.694983353045046,C
5859,3.893970619663061,77.0162165912537,11.100755973967866,5.630445467876262,13.617064969088084,15.169173624642898,19.312032250680314,20.825301061212553,A
5860,4.11864775103682,28.289652064286877,10.514572291994403,11.33201128625872,25.102638268977913,26.627266370157756,28.35064755469986,20.396902775206907,C
5861,3.7075124445318473,124.87617902005104,6.0791201042158605,8.659123171902547,12.474188835919948,16.42637467188166,22.9482470562241,21.402957934214644,A
5862,6.602429030815337,129.7680096209862,14.095704043988043,13.343499341376607,17.97278122189165,23.215020375512175,30.198603033872633,33.05409244468718,A
5863,3.2527110243082227,50.7167408824926,9.677180587086394,16.552222576892905,23.118399113862623,28.784581127170352,31.5643714981181,24.678386755750687,C
5864,4.292002085372302,91.47215937651607,7.952785457906932,9.001035478625358,20.783902280462122,22.194125172724984,27.08963329795371,21.028487834497824,C
5865,3.276381387023405,67.83903896663858,9.704559916534265,9.948428042733731,13.50711462488549,17.974528445079482,21.612208997438167,21.588592270205815,A
5866,3.2456380361663038,94.08023297789414,15.875718356906027,11.463039942705734,22.65496321139752,25.082835436068834,30.030269937676014,30.736044360526893,A
5867,-1.3733711652426317,107.68655818900828,5.969916880462769,9.206592929713391,13.858914267698504,17.714504798274596,22.995829870331814,20.115468806185188,A
5868,3.2982346758767185,70.17933912742295,7.887564172205572,17.58398619804956,24.383220243033573,30.315637627388753,34.07197218445066,25.038583805922503,C
5869,3.11980438643582,137.66232958572812,7.994465456233911,16.70898863601336,11.532711326936306,21.165299975299778,28.28240178356887,29.61445615182755,A
5870,7.374533419252417,143.73304857879225,14.20324366680602,6.5281963459396675,11.734189650222138,14.512423997441203,22.252166432824747,29.70407987847117,A
5871,5.110640461610973,79.58482009056648,16.199970929840198,7.1029844547847905,26.055723982526523,24.443305624874206,28.805844664023354,27.159687429569757,A
5872,5.234181716935514,83.08183142782849,8.095476938175164,14.718045373197704,13.7163658361338,21.293774139554337,25.84042933971592,24.400353629907546,A
5873,5.9039159367118055,79.27148626410515,10.691182693456021,11.874368820600665,21.682786515654243,24.708936890836604,29.115304899295246,24.84798584049994,A
5874,3.641053536109788,54.266957533883286,13.679231488496454,10.370004208916312,14.777364040079059,19.102412165996913,22.08883905789931,24.84464211962073,A
5875,3.008141086218406,123.56703650249605,15.799996925111689,9.54151406336091,27.04887912783924,26.7310954608001,33.13505786739128,31.578941092683753,A
5876,4.435764423553558,61.467261481487455,10.41483847100306,11.139852319679676,12.381902378667139,18.01866979889788,21.424715204738767,22.67323951641208,A
5877,6.839138915203517,94.72370490896607,10.428617530496794,7.339884536802142,21.21272730603925,21.37257456189426,26.621695225982826,22.76810870229752,A
5878,5.967207641997756,58.794571311943315,12.325420035132385,16.257826262233827,20.233803444048867,26.6652531375218,30.052522276268796,27.87192410711724,A
5879,6.385278259491146,101.46102020750003,7.456795265006745,9.333773144013819,16.297236767185098,19.424839940799277,24.976786820636114,21.60815112288635,A
5880,3.7683560362010686,57.38112620726682,9.315263181593474,12.438846650542988,17.86824187698379,22.542225685017854,25.693908698096276,22.099829882643863,C
5881,5.994579989728673,138.93497024915678,14.202728845953729,12.146324409108594,15.367693488100208,20.6801785981392,28.07652060982669,33.02013022019932,A
5882,4.2186326664179905,84.95816602907318,12.297342868867347,9.775741678169686,22.076692365907007,23.572456029384462,28.13676178081947,25.397298073148526,A
5883,3.4020460425434074,101.04521230755637,6.907441057477992,11.156759204276458,17.996708000167867,21.773144802962882,27.08055887153146,22.093773752189527,A
5884,5.435291214525513,53.49348335972516,13.2349735400455,14.887431486395153,15.918646146963404,22.874885088905707,25.957206097981377,27.4437036770146,A
5885,5.939050703664366,91.40577195000444,7.6687607613239415,11.155903429589841,16.594481190595218,20.837756413456706,25.853473813731757,22.258415145817388,A
5886,3.112627936989054,69.15210738629655,15.084782269211448,17.415503561516417,26.180493656010754,31.40149814501811,35.092550609607116,32.03715742771075,A
5887,6.601194792730842,103.97685468319182,14.723469909836586,11.394552639728365,12.167275804092734,18.045385629214067,23.73931797282847,30.448162177198093,A
5888,2.7076908551867884,84.950880102209,7.53611264501691,6.898866303652291,27.97214218548408,25.58483899275758,30.035459812007037,18.642057397876787,C
5889,4.356773007559089,92.7245467659659,14.634776973080342,15.278378125696213,24.208542693056263,28.662113879168317,33.62509919303354,31.992542048036547,A
5890,1.1985952232785038,47.1024991461909,15.144352770382977,6.381850660670052,22.37458493436648,21.508457063357685,23.95347666241312,22.99153707462459,A
5891,5.848164602788427,96.58712291362825,8.112476354895364,6.703323666335145,20.169309129421578,20.252588530504482,25.520557021395028,20.117801247780335,C
5892,1.7868176161938751,97.56230963437272,14.435546154783708,11.92299567313095,17.685940261212767,22.07679062289581,27.08891742582899,29.790724040258656,A
5893,6.000849025538938,129.67730147367027,12.392501927702224,9.652895803922583,12.474883212939817,17.089352677908266,24.0232814285072,28.853605858786164,A
5894,7.370112155868239,103.62719494939786,15.294649882761103,14.58596689620317,27.742821077408156,30.55669198240755,36.29081014156756,33.15917304256147,A
5895,4.477737717951063,95.4758833471326,11.75118634310991,9.455532729932585,20.62939320104327,22.394117287317236,27.503741783520194,25.43945296666413,A
5896,5.584190242718341,62.69085813383636,11.260933774854571,9.891654952229164,19.928810536587903,22.217810325878048,25.77116750077374,22.836394281847657,A
5897,4.63426881557619,113.35392907292639,10.941602595804827,18.849074360009748,20.17204198954829,28.35157756637203,34.366844181186565,32.24091029039295,A
5898,8.237194417834154,96.68121790141609,16.527108422904494,7.278283116236643,22.009959677290627,21.862995195684846,27.314845672093213,29.04224823056017,A
5899,5.190437449648,26.944132916728215,12.202835744906803,7.767573164406126,16.742631284589628,18.6776362993305,20.414125753890513,19.661549695747905,A
5900,5.07510398204931,81.06185621599083,16.97714152969919,18.536350181032994,22.884554487650735,29.951436445789156,34.3851620552424,35.668102732356296,A
5901,4.10375010628715,86.2507170499102,12.8235983200972,8.655183376670605,19.37142713067037,21.021907004893983,25.642224115361028,25.26771185526856,A
5902,3.4396931357615053,71.65622813970093,6.939391158727301,18.431894646758785,11.76197457723087,22.466746149326436,26.307534541493595,24.7735226904988,A
5903,5.428221913184447,66.98815396440519,14.43491086729639,11.119409763543645,22.507512627915712,24.755448260972905,28.511972602681997,27.14337335264843,A
5904,4.749779373307874,93.2424636798018,14.932684385569939,9.15311551388492,24.998186224137623,25.105034492015026,30.123391129003206,28.26543513947708,A
5905,3.966051897426623,99.06377640864422,14.2887122922495,9.36006191607528,15.057264670253954,18.61571772421949,23.866360436958697,28.15683939515267,A
5906,4.6310564232390385,101.43155592967943,11.868976661181112,14.191752662360322,23.33549826751439,27.35566728658314,32.77457431481004,29.16906461864257,A
5907,6.754374784617667,131.00388224910319,14.46149373084437,18.540301497006016,13.043919344185818,23.393647227461223,30.45041944876271,36.984704636762004,A
5908,5.36836567427981,104.50815698842288,12.753417545526256,16.945653105292628,24.62434070143118,30.05082920448254,35.67886447947467,32.157049673567045,A
5909,4.625247497117892,35.4256346905452,8.053962617404348,15.840085466578534,27.745808590421323,31.39476270466657,33.51293800147767,21.502204571770157,C
5910,7.926232107536132,130.68870375005244,7.234464025398113,8.801980614877046,13.724998968932725,17.355486389206515,24.48438898477435,23.30041548861355,A
5911,3.776373448018372,109.17571622229366,15.30274959341218,11.256068700603464,23.175246663949252,25.291710243035144,31.033724062751205,31.183792782887434,A
5912,2.384546797201706,88.4746609662921,12.911382753528958,11.291431602714775,18.023532295669547,21.880809265589548,26.48338332369428,27.193830734337467,A
5913,5.316732846062319,106.543064985165,12.985728303363421,15.237686997602735,26.879831307676994,30.415845536853148,36.14175374956607,31.400752817955738,A
5914,5.994075686707982,80.71558473792034,14.136349804874476,10.856645248963328,15.349545665364676,19.80829394288534,24.293628856284453,27.727485943862785,A
5915,5.07648657086664,61.12781975252539,8.846565164434075,14.29560669886905,13.660472568967721,20.97488617855785,24.41201365899912,23.215380440329515,A
5916,4.140574801030654,102.00846085780228,12.178472610732555,14.191043632506366,16.76176391351932,22.97270503068379,28.383671183651202,29.496831670123502,A
5917,4.3570790931325325,88.5251338377984,11.563821432185637,6.8758970855814034,22.146889720455054,21.686024537357635,26.439062161232496,23.004991815064745,A
5918,5.946481462646575,98.86395906149265,13.6131285703632,8.403271636528151,24.180282789274166,24.059869617201542,29.449053679974668,26.927430664126245,A
5919,7.539865304798324,84.29932397504557,12.850962247564052,14.457984110753223,21.3526226423272,26.211237835386946,30.9916939319991,29.18906088476787,A
5920,-0.3320112691287296,95.73168145732738,7.008557879847672,15.448415498863893,12.36076791237462,20.87695560749234,25.638638835174056,24.470777091600052,A
5921,5.7622026761809435,132.6578216422308,10.802826564534529,9.957374109582162,19.997753757366112,22.307585244632183,29.372641527457294,27.678522727898994,A
5922,3.0764342007561662,62.1248688942087,11.184502810975285,15.582358741569738,26.009782681331014,30.065594281933834,33.40257029170098,26.38592884912524,C
5923,6.764436445567748,76.98880776383567,6.507374984229516,18.160180940271047,23.237809060410825,29.93616000045458,34.29293312206394,24.72654468230961,C
5924,7.341672308039257,113.7920685058881,12.72486038105517,13.052668040758377,13.88737968035755,20.29753181407729,26.537760662474636,30.32812782823766,A
5925,6.201749159045945,68.08588964508824,12.30981563112028,7.602202141440037,18.23385312434028,19.561536843853546,23.430962513036402,22.79447957341422,A
5926,5.356576890766965,80.05680920712635,8.277365230352263,10.253118444484311,12.976718532010729,17.82405798433003,22.228641711493868,21.38486706174796,A
5927,5.960543731956367,68.05307427598648,13.48329606330186,11.634813553761521,26.038324375551788,27.452925286208874,31.302619779904926,26.641846189773013,C
5928,4.432246206025232,42.180681925547034,9.403265227292042,12.956481366835188,18.436855908663873,23.266391516999374,25.707844078728616,21.426082926566124,C
5929,6.783453749699067,89.65105573629332,10.00902415991666,13.536858324002386,19.318973673054305,24.241387998037794,29.23269981607989,26.096598243625202,A
5930,1.1750295341328552,68.78766481470977,9.791922893756588,7.602297615934642,20.844913069368786,21.30230712353562,24.82981757933107,20.07794764218956,C
5931,3.994892046589384,52.58854193844173,15.322120533716582,7.623464191939732,24.986708710072776,24.077615268008337,27.006659268424627,24.548315242722335,A
5932,4.650315597747781,97.38562981746786,10.684391728466554,10.720703447500481,13.020534876253883,18.164992215836243,23.38304737654072,25.36796537633102,A
5933,7.099592254981976,70.19917973132038,12.858186514785347,15.301035644223301,11.289552755565792,20.06455893319273,24.106987338882394,28.678795036865676,A
5934,3.9121087155157577,63.224642076329246,17.0102634167092,13.281593849468871,22.971143333399056,26.50599145524528,29.960631712725426,30.802112907855594,A
5935,3.3053011159584393,92.19112620594163,11.609253327614718,19.10815440552264,21.026082025786778,29.093657620872946,33.95111151486691,31.427622452540025,A
5936,0.7911095192670228,60.147939363287904,12.88370382177671,13.48432545167941,17.560075383686286,23.03376722357713,26.100497405686554,26.42390505110626,A
5937,4.143831201745018,40.59654977845817,13.635214770223362,11.425802054531855,25.374629948853745,26.8711213355904,29.211736164644183,24.50434893338288,C
5938,3.1777782107694503,100.26996631462085,15.438445282420366,5.384403788644099,24.056488985489306,21.964761849422267,27.21659353096102,26.707184192318135,A
5939,3.7142399567380804,59.290609280712744,7.831201240327946,10.39075483328649,27.798375440192025,27.796920182319006,31.04001864311,19.390878823075965,C
5940,1.684916300541126,75.53835322141886,11.366891192147248,11.580469272605853,25.37697563548998,26.97579660539722,30.879082989008747,24.83682634718462,C
5941,7.336356938485179,90.55478308780172,10.614840738486874,6.898261823145711,26.663145280739414,24.71177140259008,29.789737327366556,22.372108532426736,C
5942,4.746146897848426,88.50907420694469,13.845031449887676,8.98872831014562,15.015407627470138,18.34025729174384,23.121672019429706,26.71300490039803,A
5943,4.2132235148061605,104.78426054517497,8.132686782118068,17.559022119178096,28.5204525666458,33.05714979054927,38.61235458141848,27.90818224486523,C
5944,8.747249280850152,56.05094498943315,8.176151163751586,12.052029363357022,17.643673688086892,22.134635367629276,25.593226313164696,20.852020744239592,C
5945,7.359767123995835,86.76648317042465,7.944189107392662,11.462437676820217,18.739937643847483,22.472416880445135,27.362723573266052,22.46128881925445,C
5946,5.952049479882687,143.5742632624941,6.979694128074861,7.416749887271055,16.413525931456224,18.224350545818186,25.849467419934093,22.989866271603425,A
5947,5.992050514817969,61.62095188127704,11.473446682543388,11.764179965596488,18.007808451029845,22.18549227775089,25.715943660426092,24.237407243111058,A
5948,5.2943722165923255,109.08997849112862,7.146038808959145,9.109545496447605,27.98083097306868,27.06441764634419,32.91599448714504,21.665536137588475,C
5949,4.272616672296846,112.45581244544607,11.845997149429978,5.140552953488268,24.255908322811237,21.935140850866333,27.878377723560902,23.920849218778788,A
5950,4.087305290717255,111.39522260320854,13.556708474259112,13.339775954796409,22.00782593441741,25.902567926142545,31.778876953106767,31.00889940389989,A
5951,5.0254196766455985,127.33490682299663,8.370404885139896,7.7477044881128165,22.13843064961941,22.261590091821482,29.005241908719736,23.33693020610547,A
5952,1.4604809823455187,66.71859571760533,9.202017585633456,11.759329481484022,14.811738442219257,20.05154528246885,23.49701114202503,22.118489301227147,A
5953,6.854015092264744,117.90799747228007,12.837239269977168,12.192242392788817,23.65624899845721,26.236494260830685,32.64594526636454,30.151201430203955,A
5954,6.758798764765492,87.44496356922325,15.38192883397035,13.514641135609917,28.00630463840413,30.018130516009364,34.89728860182794,31.288001796973646,A
5955,5.740356204448115,130.0452436502274,11.084216910154707,5.674952544957738,23.89860878539352,22.053207553567503,28.985996451412483,24.907929690782662,A
5956,5.139927707374638,87.00867186183837,13.300625776888968,17.960389238220785,27.75708407882304,32.81581554469588,37.5517437158409,32.0568653773761,C
5957,2.3870460320504074,58.879277088281015,9.88788998214676,9.152197661110224,19.128860002031487,21.191538442094473,24.314530748912304,20.52465317277717,C
5958,5.409347962843271,92.35913365225298,14.364095637750397,16.125356434481255,24.499251776502618,29.420572140655914,34.4442299204818,32.31173568279904,A
5959,7.259086897078346,108.46274823387805,15.850539891066573,12.174845616952249,19.49118278111217,23.448185598709614,29.415754527684392,32.464764098096175,A
5960,1.4498537869694235,66.67181616973127,9.351595688265341,9.429719860924031,19.990511008199785,21.950987246082544,25.393317088591814,20.710954497626343,C
5961,6.57000867218704,61.89183539426118,14.207578848311133,17.032645491111015,26.46650794573232,31.336935624562223,34.92427804468931,30.533063930564083,C
5962,4.033526486692179,61.03706242766713,11.713918464936814,11.927677365310412,22.14903090526556,25.055305513717315,28.409673121602584,24.4451593815534,C
5963,6.57844144139263,65.91555551874684,14.649435915369487,9.558222680444429,19.73385129660832,21.865549318035168,25.654710202076956,26.29417310497475,A
5964,4.745436214816433,34.57817937199933,10.261316907447867,10.272297965222766,17.409281142565163,20.79188607185862,22.876702756569816,19.940150814570483,C
5965,4.132584424997504,71.75421340159657,11.007058798515857,10.907085770602002,19.54959521653724,22.641953991426163,26.539608493380804,23.866644538620143,A
5966,5.04204161065032,78.4356323259608,14.899644711081866,14.137072373802493,25.35579724146755,28.666079743513357,32.96601448061017,30.45913413192977,A
5967,3.468943120773319,104.86349289387552,11.654794104235966,7.13296574299231,15.934523040987958,17.715825855986843,23.21917123473862,24.4483137226435,A
5968,2.287928924205034,89.79901195385976,11.595043118127693,9.437361931989424,27.649559078832038,27.06211400721431,31.723659274222673,24.735940082203708,C
5969,3.394020888246845,50.510095399115585,14.313040764160462,6.535911064890876,21.827613568655188,21.246516422364042,24.026572758938336,22.62827300676706,A
5970,7.084381006845842,50.71724179665808,8.73254242549789,8.595876162443853,20.516372259855167,21.745665614866013,24.812856280212355,18.62113871888544,C
5971,3.341510936276103,91.01982917623475,8.456620900910387,11.944948592810913,25.97352113213859,27.616479816633003,32.41808459566545,23.41348269781574,C
5972,4.376288972232498,97.24251393164008,16.783838036777883,13.960036483345428,24.387949841439877,27.902824216523534,33.093171586022976,33.60253201915946,A
5973,3.0092462098440635,117.68952491148437,11.806675661414296,10.703445647130415,24.12635560527088,25.557367501600865,31.667537212913388,27.919482771688102,A
5974,2.6613828734845395,66.17073541274084,14.612233679087053,12.092861688605527,18.754808746786388,22.90261362359461,26.410754109742992,27.770015771120526,A
5975,7.549634163781498,98.98712132647174,15.101208661403668,11.558854070857542,16.997183237151496,21.374858205339358,26.89043683394656,30.60862718298315,A
5976,4.476464828621362,117.24366975995264,5.852164798613452,17.445539969267713,17.64687343242616,25.732442267795914,31.93036061794015,26.499623251552777,A
5977,5.394205295954591,81.97800731437275,11.774127068600478,8.859436452015053,23.866202425213885,24.15459258481929,28.65805834773452,24.0984788499862,C
5978,3.885261658575999,114.94913822987233,15.865913835065456,12.165378633833248,18.493997166184883,22.777083866678755,28.81593540256557,32.79161470779018,A
5979,5.289452426476457,104.87511182657572,15.997168474552794,12.769863313225962,18.76545237523829,23.361043792309502,29.001508315624022,32.640516691687104,A
5980,2.0942105372584514,104.07478311654621,13.734388124798137,18.30281272264508,25.480391178943435,31.526302601059008,36.887107547180705,33.84658253383208,A
5981,4.412298749253018,94.50153326605415,11.678996814905954,7.837115755274223,22.31967966303175,22.442030278870646,27.498029348367332,24.211970584172146,A
5982,5.629879911823426,50.9357055535874,7.09869732291544,12.355977731545547,24.023662981054702,26.590593808400165,29.559620079466292,19.437687722722696,C
5983,5.133461772385158,68.10976897327095,10.723599481792256,12.54191993811044,18.516765242976476,23.043290120724613,26.833788202317045,24.44978520214713,A
5984,1.860660181700363,43.527393388217355,11.396841805884941,11.713192952903189,18.845850918265242,22.71019591411229,25.026115097150683,22.56322462102172,C
5985,6.479896193986266,132.2868066784329,8.800718397176034,9.75446914754012,16.452589583193845,19.808872487155977,26.90920503562659,25.549203139451226,A
5986,2.2640158389121035,91.0783663983529,10.288025457042394,11.377085950874328,24.37313975181798,26.170983801794872,30.894703309630923,24.816827696114018,C
5987,7.404552848773832,70.98112386210046,12.9623926358631,10.858586832286397,25.317147533892758,26.454656244119438,30.559053900882496,25.895262456150256,C
5988,7.166941798437756,54.25375536146379,12.935884909597139,13.639649633479015,20.384790575756064,25.020460139490055,28.270668542446074,26.456363407281486,A
5989,5.515046664040463,69.4063046035678,17.334880115936752,8.899369362175602,23.311405152101564,23.811349676184776,27.6952934061662,28.74901820252343,A
5990,7.128917478575993,112.15839329403613,13.547968461976794,15.651219254004479,16.68317172615936,23.893760653442563,30.036349129037568,32.750440002294624,A
5991,3.5784428590812016,90.34405144669375,13.765185009067675,14.061627668236074,21.781222033388765,26.232733134416556,31.018318921182335,30.09432945601448,A
5992,2.036996318411004,73.31843119837542,14.53351362140804,7.435200028240252,21.964947957294335,21.93759865702306,25.756294940822652,25.09104579603358,A
5993,1.8479060449576221,162.75126786843774,11.717417492005882,9.469182137142324,18.32275769126997,20.865459885608196,29.141616232401905,30.32894597581481,A
5994,5.553797479546751,81.4066914538467,10.86255860438765,13.429375155424285,28.63948472310843,30.383406585688476,34.87027596934682,26.198667107686347,C
5995,4.470104513730505,79.02752360610677,12.774085254498871,13.02745958844909,12.8468317970744,19.587027590348995,23.87366160918412,27.609627809609464,A
5996,6.810894718421274,87.5443278151002,12.17244513656585,11.967682470150741,19.45497316770347,23.28593709190281,28.173970586539415,27.057269438719924,A
5997,6.762060101895216,54.0966881462818,8.537575981327937,7.501063488415313,25.144201227141302,24.101009810371075,27.312998725327308,17.933639589670708,C
5998,3.3451970250644476,131.68797638974024,8.52525412927651,10.462106003814938,12.900909568485188,17.912843714866753,24.748132311233597,25.543849545636874,A
5999,5.515452755156165,106.36588477821113,13.212383437814186,12.608716166410076,20.42539705997853,24.360242150925735,30.092195346473005,29.871408211544544,A
6000,2.5972690264950344,96.20779203188323,9.453923411164574,7.782214642530699,24.069994139961953,23.572305854995097,28.57749063357639,21.987514359901034,C
6001,1.2342129195526774,140.59691704875473,15.316816466074611,16.80008558210483,19.845708980552736,26.768029708438377,33.89044152984257,37.123352945445404,A
6002,7.086189977373795,92.35983134934979,8.580116341805489,16.213680657508355,25.514866406084813,30.15653137572878,35.305987191499305,26.67053363021432,C
6003,4.674967307352623,98.50059142074619,11.370110866333333,6.772369549960269,22.39296273910296,21.781054859375487,27.05670697846424,23.506316621563773,A
6004,5.067348689624238,101.01888770961165,9.544399246115233,14.524889893747858,20.312296267549705,25.562290774198374,30.993286311400777,27.057443187982557,A
6005,7.062724636703965,53.41315245519193,15.928614712910365,12.165354460178818,20.41413301975254,24.05715831995424,27.257520290466633,28.397973685670838,A
